msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
EzrEPmjNiIuHuZWavO1Sw7bl4P1p2u63mJwpoQwqsEc=,41,30,149,149,1,20161003,20161103,0
PGWIowyXaAONdsD2Xyl4W6vBoY+A0+QN9gfGs5qllAg=,40,30,149,149,1,20160707,20160806,0
V/YBk102VJBtO3ulBxozviIghgwMNtuNxxzLlAecCRw=,41,30,99,99,1,20160608,20160708,0
kBrX6USzgqyuGNEbamh1y+w6RdtUS6xx84vSkZWfI5Q=,36,30,180,180,1,20160914,20161013,0
vFtHj23w/Vv/jXtzcWCEfUxBrC1hA0xRFYjVyfhhjfc=,41,30,99,99,1,20151205,20160105,0
fqfBcPbVZ+PBysvjg0wA3aZ1Hv2gDoDI7oneN5HoBq0=,41,30,149,149,1,20160106,20160206,0
1w+oDtBGkd5oRTPMnKoQnWqxG+bHGZkUDR71cg6JIlg=,40,30,149,149,1,20151208,20160128,0
qSU7ohvLfpx6d1aQk4v8hVqYhaLGPdd1yfsOOocuyfE=,40,30,149,149,1,20160208,20160307,0
mSDuSY1zB7t79c4HfKOqdt0PYhqlG9VXzr7IUN4BLXc=,37,30,149,149,1,20160124,20160223,0
p1OGNEvVSkGKQi6NvncGdGayHW+8XOGtmMQMzIAV2gM=,40,30,149,149,1,20150912,20151012,0
ZA9o66SlkWobT3V0mXusYnpD7m9Hv0yp9DCzj3kI8F0=,41,30,129,129,1,20150823,20150923,0
6rKRdcj9R7C1Uy2s8zeClEyWFrIkJzzQTpbUH3a5whs=,41,30,149,149,1,20150704,20150804,0
mFFeaSNcJxeNaGVengApNxWKz+ihVXw8o3YdjFY3oeA=,40,30,149,149,1,20150619,20150718,0
ty8aIih4qoyqLNMDDQbmTZCZgpJnOec9oX34SKuJnvg=,41,30,149,149,1,20150521,20150622,0
SMfAUtviG/hfIdm+nSKwmR6qyuBIWuA9jk5XFSXqdp0=,41,30,149,149,1,20150314,20150414,0
fK9u49E2Ir2SkVCY1hxdUdEU0uUE2S5pAJ8/cTpV1PE=,41,30,149,149,1,20150126,20160817,0
dZ2iJzl9SwXyQFSAcNb8nibw03/V+B8JYhH/UJt/1GE=,37,31,149,149,1,20150123,20150224,0
0lo0/VI57jHftegxcMSaWVlV7UFJGoYCOSdTZrRM2w4=,40,30,149,149,1,20150606,20150708,0
aMQH7HxT6lBpJVryWp7dpi4W4fVZ1SbJZIQYN7Vnv/g=,41,30,149,149,1,20170105,20170205,0
cBylH/nn9MgB3vBf8DMTgnJ5uXE6eJ+R0kxw/VDrATc=,41,30,149,149,1,20161115,20161215,0
WbloZ/d344R2U2bQBGn82hXPR8EEGklA+QxHCRWNM1I=,38,30,149,149,0,20170210,20170312,0
YJKtmR9VUeWhkwVV6VONTijdZCsZBL0NXtBYzTMT7RM=,41,30,129,129,1,20161122,20161223,0
eHBFKBykaERU4IUsP8jmzQAh1WIonPM5pi8cd7Y2vtI=,38,30,149,149,0,20161123,20161223,0
O5l44cPrjlK3jV6/DC/TGvU5ZttGNYHte09bJN12GwI=,40,30,149,149,1,20170107,20170206,0
I/hDaFh/5wFY0ApQPiyNHTOI0x6FFQ5LHdSKTTy3wA4=,41,30,99,99,1,20160714,20160814,0
iRxtOQTHPTFSv6R5zyk5sCLlrkdBVTxYkb73KiS0OTw=,41,30,99,99,1,20161210,20170110,0
fkcRm3ADfGkb9wGSccdWG0SCkyhI1cwbTjZ4gmRHYkg=,38,30,149,149,0,20170225,20170327,0
/caQoOPXpI7r6+QN/Y8m6w4gGvJKvuy5BhmlE3Vubdg=,41,30,99,99,1,20160718,20160818,0
6HemZkiSlvozCCzaYpm7Z949msa+lBG8xKa+VpICz9w=,37,30,149,149,1,20160723,20160902,0
oKMHFr1nozVUOW4TP9bcbtVhgCt5gh+22fJ1mUXx9eM=,41,30,99,99,1,20151215,20160115,0
Nv3yqSX01sD2BKvuQQDYsV4tAcgCd+gGK6GF4gOUOXo=,41,30,129,129,1,20160603,20160704,0
+6tWsSpqdEUG+u1aQ2cVurH4EptUykJoeYZKm3iJObc=,41,30,99,99,1,20160309,20160409,0
CI1OQa5I8dNOOqyn0GvautiC37ZS4ClgC6W0XknyHag=,38,410,1788,1788,0,20151125,20170108,0
Jpnw15ynNtYIHKz7Iijcr+48nHhyQnleoesaoDZWTMs=,41,30,129,129,1,20151004,20151104,0
dc7Ku3BGucBA59PMQs1/h1evg9h+dNUehSuNySPIq6U=,41,0,0,119,1,20150507,20160121,0
apqMUX9LtW1yq2BC5LcMx9dspYKD7h6rCwpLjb447Hs=,40,30,149,149,1,20150711,20150810,0
yqt/Z59caCV2hHhvTebs6qjoKsoOwG0sqvM//YuGEZs=,40,31,149,149,1,20150109,20150209,0
Fc/CsGEWnDs57JHSYB+KjEFJXkYlSuuGvX5k7EHwytk=,37,31,149,149,1,20150303,20150405,0
K1Pr/mcIlh3opZKonlvQjZ4OKX/DDeADFLVLfEpLFQY=,38,0,0,149,0,20150429,20150529,0
6xVck7YT+LCycGbLV1omjZgAHdqkOyFHPsGfNWXCsh4=,34,30,149,149,1,20161031,20161130,0
Xr5jj6n6k6D1/11req7SjnBpr2t/jObNx34VMh6KnZM=,41,30,99,99,1,20161031,20161130,0
D6hQsIRmIPb6OPy8/cXdxk7ihgRS5170/h5uuvdJ08c=,41,30,99,99,1,20170131,20170228,0
GBOK4yfb2PeVNcjU9VpJZ9FLBAkj+MS7b4mWq6vS8T4=,39,30,149,149,1,20170131,20170321,0
rMCSnx2Kj465s49s0AN07sBNSYJhp1UmXuy8Ltv6fQ4=,39,30,149,149,1,20170131,20170307,0
kVmL34J85PCdQd0+XUzWp3cT/R9S8Vxk/Lpb4eBuYTs=,40,30,149,149,1,20170201,20170303,0
fscBJIg+nMiu8/Du0VGEhDxUXfkrSaLTcwk0xj7zKTc=,31,30,149,149,1,20160831,20160930,0
d+/soK6xcNt1eefywLO5oZrTCtkf2gL9fxPPo9V4CqA=,39,30,149,149,1,20160831,20161009,0
6SptxKbtRoP5FSjf+NAb6c8N+M6Ba5guWRODISOXi64=,31,30,149,149,1,20161130,20161231,0
aNwIHxaiakN7sWLCZ8r5M4HjH4b2dmp0EIY5Kro5/Jc=,27,30,149,149,1,20161201,20161231,0
3EIaiPG+XvgxWOCnzUxiTlK5Vuuk9egjwqTvONA+XG8=,34,30,149,149,1,20161231,20170131,0
L8NpcWnXlrZPHCk29/txFSMRYjYV019GZJ9m2uwjAII=,37,30,149,149,1,20170101,20170203,0
n+CJuf1AlxmHkKc9xZOJcyl9+gJh8N3bNv/49t8bsA8=,41,30,99,99,1,20160930,20161031,0
6j+/4a0J2YDl2g6esX6Cz1L91wWW2ybP1josr+KzT+g=,37,30,149,149,1,20161001,20161031,0
HySCUWeAnmBq8oTlM1WHMMvWPRUyfjN251/HvAR4n10=,39,30,149,149,1,20160731,20160911,0
0ssnimC8Asu7roek6mbjgi2F1Tu+oNxX1W3oEXZKNS8=,34,30,149,149,1,20160131,20160229,0
iDNbbNyOotCPeqhErE+R13cL3Ax4GXRvw9pd6xPqJJU=,34,30,149,149,1,20160131,20160301,0
RLGcgj4j+c0aSFmMeNPMwgEOUHfekiGdC76U/PEgdbY=,34,30,149,149,1,20160131,20160229,0
aPaN4JL1RG4njeiMmjEDeedgg/rJnqaEHmi009MXlJ4=,14,30,149,149,1,20160131,20160301,0
o/R+xFRPlVyxC6dF71Nm75WMMyOjvtlMywosvK9bfNQ=,41,30,129,129,1,20160131,20160301,0
RX4G9LV1zSEWemVIvD1uV+Hr8CN5ZG9r/Xbm0XBVkwY=,39,30,149,149,1,20150831,20151023,0
HmPO8NkDxm5AlQ/bTfHtG6kpdtD3sZ9R0NUtYQb6os4=,34,0,0,149,1,20150831,20150930,0
r8U3rOr1eJB6WpObXGEzNv0Z/NkQTpRGdrLAW3rZ0x8=,34,0,0,149,1,20150831,20150930,0
TSPpPtklKxlOFJR9svKW5D5xhMGRGkXsZ8Lsk424oWA=,31,0,0,149,1,20150831,20150930,0
T5kUg84USHTC5flpKPpZ9NC2Do336UqrET8RcCGTjVU=,39,30,149,149,1,20150630,20150815,0
BGcs20ihg+/z9pnHWq+tM6j4SOIGPX5aEDkQN5VWRp8=,39,30,149,149,1,20150630,20150824,0
vB3wl9Kdq+xL32y3QagUJgl0zDFJXY7mEtAA7amW92o=,34,0,0,149,1,20150630,20150731,0
OLaijDRcaWOgqfzNA93uG2/PNutwxHVr7cHHlL6BE8s=,31,0,0,149,1,20150630,20150731,0
Fh8aXeiYWoJ88tJU3WIWYmMj6S6zEhgWBysxg9riHlM=,39,30,149,149,1,20150731,20150924,0
+C3oaSQa9KRmgAG89cB7YS3ZHgfbrCLf729cvKGmbpw=,31,0,0,149,1,20150731,20150831,0
8v9q0bCs//pwZ73z5XVJIGm6eyxxeR6pgZ5ds4CDWWk=,39,0,0,149,1,20150430,20150614,0
p4Cahr0ATmUrudGzPm6PwqgN4jVJJquuqVdb+iO95iU=,39,0,0,149,1,20150430,20150611,0
DIXdgc+9bhFVRd55Cyfxq+uwQ71xYZkP0d+R3yOxaTk=,34,0,0,149,1,20150331,20150430,0
5jOERD0FmUaVwG/04WIeFSbFo5xBWC+Kzmme1pAJZQo=,41,30,149,149,1,20170125,20170225,0
FOWhp/dLxCOJfXY3it22Gxms+lyw7hrdPmEU8ehyVpg=,41,30,149,149,1,20161208,20170108,0
1TWhfzhrLNs2RSL3Qtv63nvJtfpy7+6riQ3vSbsq3mk=,41,30,99,99,1,20161005,20161105,0
nWdqi1lu60FTjTQG493PxpkF+d8XhCKeIZP3dXf2CyE=,40,30,149,149,1,20160722,20160821,0
P9Xv4HkPZSupLlQXUtjtf+J2DVHHY68FuT+oQbeTV8E=,38,30,149,149,0,20161226,20170125,0
0rDbCls7Ddk45Xt0Qm3pO+MgHqRtnVM64P52Y2XHuRs=,41,30,99,99,1,20161201,20170101,0
W+v0oG8qJbUSxd7DazVk+uRxpSm6NDhki3CDiJIFTdI=,40,30,149,149,1,20161224,20170123,0
FT0DEnb6rmahDkxJIRcei0NSspbAWva/jHE7JsQp/4o=,41,30,99,99,1,20161207,20170107,0
6LvbleKAnZHI8CCVpYmcV1av6g/dv9t6tMkgtDyiqi4=,27,30,149,149,1,20161007,20161106,0
myTfzNMwBWsxOJAA6rye/CUEqpGqWkcRjGysEs5DUx8=,41,30,99,99,1,20160712,20160812,0
+00Xe4URJZYclC/aKdm2oBcJFerFp2B/QmWDWqd77+8=,36,30,180,180,1,20161010,20161109,0
0rpuAwghbkdF8C36loQbbUqybNCCDivphbhyP1cbwLE=,40,30,149,149,1,20160919,20161018,0
4MJ6/5mvydM1issuinnPmQxpQf9eMdYd3vD0umWgFpg=,41,30,149,149,1,20160925,20161025,0
q6ZKgmaquRgbImlLcQebY6qEthjRHUbWruLPk0CH4rY=,38,30,149,149,0,20160814,20160922,0
DiMyH4ViR+CH7CyfhcW9xId9CvrSCCcKmA8FkWxLYf8=,40,30,149,149,1,20160313,20160412,0
Ws58BWK+fAWi466zB7trLtAkA7d0rim+E6k17FB7xFg=,41,30,149,149,1,20160612,20160712,0
YIDaaxJBu+Sn/zWbew9cwZukEp8DCz9w874KP65hYjY=,30,30,129,129,1,20160816,20160915,0
/fqcI0CwuKni9K0QHi+Vz8OjAKK8o3v6hXBrHzSXDeA=,41,30,149,149,1,20151112,20151213,0
NekkY3UOUG5OaA6cmWqlpIwUa5EAMRpENJJ3uYie0EY=,41,30,149,149,1,20160304,20160404,0
PMt+FBj93Zsys4jUHLRK78t1yNdfqNt/IO3jEV59qlw=,36,30,150,150,0,20160112,20160218,0
mKeGwiBHMw5RJyGVfHQM7rsB+oDkcXhHKMoqeMuAa4s=,41,30,129,129,1,20160112,20160212,0
LCi0jqH1Sks+Qgx3gS8Qq2ii+7KG3ikBIAfoNe++HJ0=,41,30,129,129,1,20160121,20160222,0
/Oz8lPE0bDMsqP9JX0Szq8ZsTv4KPCE7RE5OPVI4L/o=,41,30,149,149,1,20160210,20160310,0
8YWI9J2YTkRpa5VIQHxM+DYiy6UcuhvFZRYflFVNNy8=,41,30,99,99,1,20160417,20160517,0
jMWL0DWltN0sAckqEzueVJUofIKQGMqA08DQL8ToGgw=,41,30,149,149,1,20160208,20160308,0
yF9qnJ5onwwWanRu+1qPYDXb7KW17VIMoUkU+gz4GSA=,40,30,149,149,1,20160209,20160314,0
fI9zix6we8Jxq8R0Z0ohZdw3Ijogfc87elNzQ5uj20Q=,41,30,149,149,1,20160114,20160215,0
ETtHATn02Z+pf0zRfryJjLaEzFVdniIjNIh7Jb+AT4M=,37,30,149,149,1,20160411,20160510,0
pL+fWmidkaNbXmdc/p6jGOGXNs7j11Z+6m2KE7UBtFs=,41,30,99,99,1,20160517,20160617,0
63Hy5cf7vyz6ZmolQHUjF9q+w77S7Vo4ubZpdZ515V0=,37,30,149,149,1,20151026,20151125,0
GdE7pbCQ7m5w0Hh3Wa0AMQQhnzl/IlmPriR96mx8vFY=,41,30,149,149,1,20151002,20151103,0
FEa2Ifi655EXU1CnlQx6/V+F4xcdf824uTBfAo5Doxo=,40,30,149,149,1,20151003,20151103,0
wdUblrRz1UINPTF47eEVDeEGwv7boRDnlar8i4VseFA=,38,0,0,149,0,20150509,20150608,0
4k28HzxnxXZ2Cy3OYXpkCSfjoBnGWbvXJirV7uPY9PA=,41,30,149,119,1,20150103,20150203,0
e8/fGOWwhJJI7w3u47Obzl6RIOVK41pkIvcwvtOg2fo=,41,30,149,149,1,20150207,20150307,0
wR0H7ywPZJoXa2wwGgS0LeSwu7sJb8OxMyzoLJ6jLXI=,40,31,149,149,1,20150326,20150425,0
9IHAVifxjWm84HHOKptztjX8UNEMCbdG85bmcjbO6hg=,40,31,149,149,1,20150202,20150301,0
x7aPjz7BeW8mZgFOUppXx3z9dguB9qmSmBw2VhSW8L4=,41,30,149,149,1,20150202,20150302,0
+hrKIraoPXk9WmDwvlPmRfsf/5OnfuW8v29CTtbly/I=,41,30,149,149,1,20161105,20161205,0
XIXZ3YUmHKrVmE9BAWUikiq7vLSPjPk99mmBh8Ymcl4=,41,30,99,99,1,20161112,20161211,0
BJvxb3JIsX4S17h5BAtnhcXqJlqt9pOhEQl1yH6jMkM=,41,30,99,99,1,20161125,20161225,0
7xH6Dzie/JWm4oCWFlPsDel4gWBv+VE5o9QKPpLDvC4=,36,30,180,180,0,20161113,20161213,0
/JlyQVEnZoA6h2OeY2jTnr9I3x+o7VVHcRM13QSBNSE=,38,30,149,149,0,20161107,20161207,0
bPu4LuNRXDLDvLnSgKJixqjoWTLGM4xeDWx7Keb3RL4=,41,30,149,149,1,20161119,20161219,0
iJVaQSo8wmcsXZx8Knzjtjgd1G2bdo2qOgrzPXglbCk=,41,30,99,99,1,20161116,20161216,0
gdSCUMcoDbZUdBLNGIBQPMqXQItDQg1qhUz3y8h5f6M=,41,30,129,129,1,20170205,20170305,0
X8czlkOuTjfocPbVH+V97zJw5daF7pgmykNGnxz71v4=,36,30,180,180,1,20170103,20170202,0
QJ8qgti1iROLnhAWn6qeJzRlWAPSV7awSQajEZYZuZM=,41,30,99,99,1,20170214,20170314,0
WROFUtANIfsHRpO0zl7ISNMl7QTj8MmG8+1nUVAileg=,41,30,99,99,1,20160725,20160825,0
VSWiztXsoACGSYwLNYvW5WcqsziW+HLu1uNjIBKcYfM=,38,30,149,149,0,20160703,20160804,0
mGIWNSq9LUvVj6MjjJqVJ3t58JW3IzwHKJD5gbqtHwU=,41,30,129,129,1,20160809,20160909,0
0goGbswMJFWkKNCm06FkKdHgJ8e0nvJdn+WJtKIOiP4=,37,30,149,149,1,20160810,20160909,0
E2/dPkaCOr/1VhXBR2Tl3CdDcFXCK4Wr4yCGZbAcLUw=,40,30,149,149,1,20160110,20160209,0
LBOuCJCTxC2o2drNbJsrT6NSguCLcAYKGjFox7kgx14=,41,30,149,149,1,20160704,20160804,0
ucFwAKo6Y8Ct1unIGgE3EsxXYTgJzacOe4/uOpFoZ0g=,40,30,149,149,1,20160705,20160804,0
DHEOxwhvbFRxP+63iXJFuAtMl/XnRGyYBz621VxpfHM=,36,30,180,180,1,20161002,20161001,1
iY5hn3dOvmWJSWCcXiLGxtxHRiN2tfz4HDWZOvRgrB8=,41,30,99,99,1,20160711,20160811,0
yFRs4noHu28DALIAxwUv633Xgb5SjPeICfho10sMKuo=,41,30,149,149,1,20160806,20160906,0
NrP06xrfFw85V6VFCjWT+jdwP/AeRQcyMR7lWBdtXiU=,41,30,99,99,1,20160216,20160316,0
hGKvxvU6upcTWb6CjU/4oiGiNMzwaBbZVYfp94CkwT8=,41,30,99,99,1,20160509,20160610,0
ZxApE33tfhw8zCJU/n6mxwk8SGf/diwNh3LD5yijC8U=,36,30,150,150,0,20151226,20160125,0
KHO1biZKWlW7DN+E3IWt8MJhRi3z2ML/QoRCwUE7piA=,37,30,149,149,1,20160220,20160319,0
qb6oV/jwbdM95cHUy0gynMkbSkELXhzwCpGoJ5BoqGM=,40,30,149,149,1,20160220,20160319,0
a/+Qv/8Lbyc5xijYRv8v1G1BtKM4uL1iWkEVEuBIFDg=,40,30,149,149,1,20160422,20160521,0
TxxRce2C7DUruTTjBM3UEnRc8in6mxpWRgm1ObcCSpU=,40,30,149,149,1,20160420,20160519,0
XF/4yB/Qy4UX3baUy9GtFk0Z4c2CJsFvvcool1kJyYw=,41,30,149,149,1,20151017,20151118,0
Bp57v7MbJ+R0X9z0zukNswIxfJJjvntauSrJRuYbPSY=,41,30,129,129,1,20160420,20160521,0
lbcCM9aCvesI5zpLB1zwBk3ytE7oZl0VA0fswh0Ho4I=,41,30,99,99,1,20160101,20160201,0
l998p1WAKXMgetk+GCB7MIQIha+atSFKnltYICib2QM=,36,30,150,150,0,20160102,20160201,0
vtp8LWfY4dUobwwFvtZcx2MbuXCvZpB5zmTnEgu68UM=,38,30,149,149,0,20150718,20150817,0
+bwPWBqUTKthu22E6qSlapuT0qQpCn7PQZ2+E3l0v6o=,41,30,149,149,1,20150917,20161030,0
6iK8Iu6gJtIToFscV4XUCwm/tt4U0I+ShqjioDxKfCI=,41,30,149,0,1,20150818,20150917,0
1H0MpO6v1KgCm1ezDKyMBlzwsOGqDdVg/EhFrlBgZjc=,36,30,150,150,0,20150818,20150917,0
rRUTKZAVxGBh5XRUk+Lk/b/gHcAOsbk1hiQiEfubDh4=,41,30,149,149,1,20150305,20150406,0
kjBnq3HZYw5hwb3dWG2lwuooVH//1EJ5gVtJxC9LEVY=,41,30,149,149,1,20150625,20150725,0
Z1ZHxRd6bDvBkE4ICxoZUgrhwin2yVgWhYXOuNrGKCg=,41,30,149,119,1,20150306,20150406,0
8wWtW+rgzBqEtH9uW2RjvbP+lrreiKVSdkHtMCEYg/w=,41,30,149,149,1,20150106,20150206,0
vqMpNuSSdt+2EX1E+9rDr/fVXMAY5gK3XQk1eR+HU6M=,41,30,149,149,1,20150110,20150210,0
4dZk5ViCqlmxyl/rpXceLlItI2f5r2PCT2Lwd5Uk3n0=,41,30,129,129,1,20150413,20150514,0
vc02rcbbnWgWsEo44jZlTtmi7ZqXpQxhTm2jQYhM7ug=,38,30,149,149,0,20161110,20161210,0
/zZTmqsNm/9K373KfH7wpNhI4+GpEUjBP3HsQb3pbcI=,41,30,99,99,1,20161020,20161120,0
UeGCVkcKKGsD0K74TwVti4Vqw/WMspHCtG1273yTgWc=,40,30,149,149,1,20161020,20161119,0
xL4X/bjthXb//Ostip/9QqRofNLy6K+a0KdAuzZ6YTk=,38,30,149,149,0,20161020,20161119,0
tW+0464dmJpEpQ61/lGd9ZoxXZb5cuFp+uMyym46b5g=,41,30,99,99,1,20161203,20170103,0
H/hxPOpYNbp2Sdbx3DPQ20O+BZyrUASS024iLlI/zHM=,40,30,149,149,1,20161221,20170126,0
FAkpOtjSmSUq9ITZSFcMP6t6b5NB28lhfDmlRJavQ7E=,41,30,99,99,1,20160626,20160726,0
j46IS/qKpCjdt5xhqpHbiRJT7qdDt5lYVlIcckRjp6Q=,40,30,149,149,1,20160215,20160317,0
RGqW7LCOaNXvClRX5DAo6OpNr0ac6kEzVbCGay2vqHs=,41,30,149,149,1,20160508,20160608,0
1uX59gvBMqPMVqOdAz4nGaGGCU8xbxOyNMUn9iVX/0U=,41,30,149,149,1,20160621,20160721,0
u4lOMfkaX9EMDNixRV6Ic1YtFIBhm27WB7v/knaYArQ=,41,30,99,99,1,20151015,20151115,0
C4yWy67/IOqaxZdQ3L82cy6jKOgPUZ2CJ4gwkmy6J78=,36,30,150,150,0,20160226,20160327,0
FYedN53FPky2cfoUo7pnb3jFftnHQKDKGIGmHzT98fc=,40,30,149,149,1,20150826,20150925,0
qKRUGmZQhNcCB3sEbKAdqHDIHkO4xDkk+loF6P2t4uc=,41,30,149,149,1,20150806,20150907,0
2cad/Fv+qsfqy6rSQBiMf4ok1SifjoW/P2pqTp2TYt0=,41,30,149,119,1,20150622,20150723,0
qeuA3WMF2/lojApjORjP+oyWU+DDJyslE2CWbqikPko=,41,30,149,149,1,20150408,20150509,0
Mjqpa7GC1sY3cJVEAjBjvbayiE+FoWHBW8gMf/BjSj8=,41,30,149,149,1,20150304,20150405,0
SU2IGNReuTm56YJPqmuCSpA/M1lJowU3CAsn3qgSrEw=,39,30,149,149,1,20150930,20151124,0
5LeVD5ZjJnMrCPQ9UW/KyGcd3ABdGniluvSUaX2BhMc=,33,0,0,149,1,20150930,20151031,0
HUBxK9YFkmw6RGxfPVsgbw4J1bBITjvjIt82iGr/OU8=,33,0,0,149,1,20150930,20151031,0
pe5y6b37+shtUwfTQvflXQuDvChtv3HL85f5f4hSCwE=,33,30,149,149,1,20151130,20151231,0
BB+pL6acNEpuEODiB3b7dMldBK8Rz6cIdrcqc8OLba4=,41,30,149,119,1,20150228,20150331,0
sGANkZ5HXi6G8pa9KrO6qCMPjBRvA3c8rThyxdBbkz0=,41,30,149,119,1,20150331,20150430,0
Q67T2tD7jy37CtRvzoGEiH0EHA4zsRmNE3J0ImcJ5AA=,39,31,149,149,1,20150331,20150515,0
PX63Y8QQuK4v3WqFk7OoJMCN8n7N6afXNkLhZobNkr4=,37,31,149,149,1,20150401,20150430,0
70opkyQLIU2sIycbMeuUJvAISs4dd8ZnyuXV9MyUlKY=,34,30,149,149,1,20160630,20160731,0
XtakmeciQOlAZ/FDlVQSaIlIu5Soc7U1wl5GUTcTU1Y=,33,30,149,149,1,20160531,20160630,0
2iYHHXfAcT+F1cs1h8RhBws5o8XYQgHb/XzZ1bxG6/U=,33,30,149,149,1,20160531,20160630,0
0TFXRWak34w9NmN5Yg+odpTK6qrKtDHiTvG84KVftFA=,41,30,149,149,1,20160229,20160401,0
tZgShvbSc9FVqRdJi3QpKOyND5MbKzKAt2cInOzvV8o=,34,30,149,149,1,20160331,20160430,0
suirX5ptTSBzi3FCTsWhm3x/1Os4XuLtH7ZQ56AWRnA=,31,30,149,149,1,20160331,20160430,0
GdWxuCPfUu1AcsGEbVxhImL6dCU+czy0FlSh+a8vb5I=,33,30,149,149,1,20151231,20160131,0
oLe84AMU5+u8KFV+gpWAElh6P+RRjc5WfjgESTP93kk=,31,30,149,149,1,20151231,20160131,0
W5UXMNULxEhH51y4c7A/om9cejF0jeour5Ecz3BGVi0=,31,30,149,149,1,20151231,20160131,0
mjiRcgDqjViG6GEqmcX+bSWEAbandTgqDAFMvFGTFc0=,34,30,149,149,1,20151231,20160131,0
Ecinw/bs4ArFLpyJm12j7VICHHyVDzgUUPPjSIN3Yqc=,41,30,149,149,1,20151231,20160201,0
mXSsKlvq1G1GTxuiQWNjfhGtRVLrj0767kv/M0J4T7Q=,39,30,149,149,1,20151202,20160117,0
4BHIcogXM4f/gmOTRmIOMxlafkVKKxKkna90FllPa+Q=,41,30,149,149,1,20150531,20150701,0
QAFqTxLeJa9V2LEJy//0/clSLTYYjy3K8ahfLjv1Prs=,41,30,149,149,1,20160225,20160225,1
FlzzKmVKfFcPPTLb7ktNVjnj2vVLgMs6zz3MdizDv4g=,41,30,149,149,1,20160225,20160225,1
MeI37Vt2SQV0ZaDi5thOeGCTXayhIYEITc+O2DOm7sY=,40,30,149,149,1,20170218,20170317,0
pmrfyPs4VhYsyy7fUURi0bKHi5Sbltg4UcknE/y/7vI=,41,30,129,129,1,20160827,20160927,0
1AzzTyyARXJSkXts4+3JIicOQlLJuuJg4NhigkvZ/Dw=,41,30,99,99,1,20161123,20161223,0
Edw0fwChq1IRRoBYVp2FZxx235r3ctWeZZGuG6HnTqY=,36,30,180,180,1,20161124,20161223,0
jylgNIKqHlPbX7bkaAqRPtNRQQ5cvnkd9JV7porZ1Ig=,40,30,149,149,1,20161203,20170103,0
dsB70jGaTWk8i2xchhYTPRo2xm9YtVgrr4xLO2UeREI=,36,30,180,180,1,20160806,20160905,0
H9drB2zwDrAy4YqFOKIkDUcHs1nzlWQ8uHzEi1JvODY=,41,30,99,99,1,20161011,20161111,0
WyTaHFSrMei6YL6IqlfhPUX/MZch+hh2pFIiFy0fkvM=,41,30,129,129,1,20161007,20161108,0
hjY7teaOJxOhfh2y/v5FqKajrTnoWcu1H5XSfBcujMI=,40,30,149,149,1,20160805,20160904,0
dUlOaCBAjC8kj7be/5bMiSq75fquYMII3jBJQpxR0UU=,41,30,99,99,1,20160919,20161019,0
y8L3jIHPLOoU56kO7tEe47M69jDCr/6eBd2to43J4oM=,41,30,149,149,1,20160108,20160209,0
8g3D6jCYRkoLJKc8ZiiMBDCc7h15FXL4D6mq0QwNqHc=,37,30,149,149,1,20160617,20160716,0
3SoUV5DKDjPuKNRdZcZmlvWMnjh2H2nvVYofnCer9uw=,41,30,149,149,1,20160801,20160902,0
BiOk7TJsw1XpkOKWCsTsSiy7+34LqEMGH8f2MXhnjpw=,40,30,149,149,1,20160112,20160211,0
dX2OGk8lnMop2RZo/U8iSqfgCqdpaJPxkCZ6EbIJAr0=,41,30,149,149,1,20151111,20151211,0
M58Qsr9VdOvCMkcvv/+NEkf1VOaU5KNC++a3yHsaAds=,41,30,99,99,1,20160403,20160503,0
IhIiSgl4y2dOe8ylOmJDQ6Pt+9ByOu3wLBo6kC9W6Q8=,40,30,149,149,1,20151227,20160126,0
EldgKHu2CI5yZBaSvdVICBii19yRzB7imjmyQHmmjpI=,41,30,129,129,1,20160502,20160606,0
E6t6YBiCoiYtOQtr92H6iZTtND1dKa3hRtyJ1HpPxvQ=,36,30,150,150,0,20151203,20160201,0
595zsEDihM4+3MwTIi09MonOp87Vym+kQhqtCikoT6Q=,41,30,129,129,1,20160415,20160516,0
hUwjAkhrnfXxVfHkGRWXZKoRrro+2RmIsGFjL9avJgI=,38,30,149,149,0,20160521,20160620,0
/AG7WI2yiwm7Eu2rJlvJtKkBAKAr1nuLy7Xi1H9bqDA=,41,30,129,129,1,20160601,20160702,0
e9wJoYJabhsTngGBqHXMVivKch0ylQWRAsu/tI/HcXE=,41,30,99,99,1,20160601,20160701,0
Wy7/lmFr41D6WvaCN2G2Vexd3yc/uPWUN6AkAKSUHdw=,41,30,149,149,1,20150904,20160204,0
PjmDgED/LSbCSFVTyssgIxs6/1B4lfsbCM2S85R8QwA=,41,30,129,129,1,20150909,20151009,0
je0oSjQF8VmZssasBN0z0+DM4ikxwmlSPY9lzh9zsws=,40,30,149,149,1,20150910,20151011,0
q5ldXgoSAdaKM035jbeDFT3s/oXf9b7elFaxuIsPNyA=,40,30,149,149,1,20150520,20150623,0
4gTfw11/L9pjYTUwxJ01PV69yVQUCsu2Q4ECVu4Iu0Q=,41,30,149,149,1,20150524,20150725,0
TL/c+2GB2EqyL9df7rGljtcOGMdyvJiBC0BOYZWJcOg=,41,30,149,149,1,20150627,20150727,0
