msno,city,bd,gender,registered_via,registration_init_time
1ss09PTRoqANa+CvclC7dvqiwei/bfvGfIIKi1+9PyU=,17,26,male,9,20061121
4ziEvbilzkVhetCvXlOx03amuaG0f8StV4aMrsGB8lM=,5,39,male,9,20061215
/qH9UJ20iLfBFDxfj79xk5rp0+gMQXDGR1WZY6NQD4U=,13,26,female,9,20070107
De0MaQ7L/be9b7P2S3bOM/VV/fV7ZsuHryhE3iC4wW8=,5,39,female,9,20070209
VghxqSNyZdVCMnrHLxKsDit6enNd0616DW9kN7EekYA=,9,37,male,9,20070223
76KySmn21g9qLkalod3yQHK+uVyc++RA4ms/JSC7+LI=,15,26,male,9,20070316
fXMWdurJn5ookGvC00c6YotsRI59Wt77zgX6PGuR5+w=,22,31,male,9,20070405
ekPk7NpIIyjq3GLgg+DD0c5m28JfKExggre06YL27DU=,22,23,male,9,20070421
lXUbbuN3pK4qVr3HQnCFWwW304g0XzuYKi/vOdb7rg8=,13,22,female,9,20110511
nVDmxRiobrWNHElXJg46y53EpmbANg9uRCbJ382ahl0=,15,33,female,7,20110512
139bDzw+qitMdrDAg7NTf9ycsY1TBNsK8rX6cYgatH4=,21,28,male,7,20110513
zL95O83fFxB2Ly0wtMd/B4r/6g9t4qA19uZjWCbE0Nw=,14,33,male,7,20110602
pTCWxv5ZGoOtE7CVfGwuUzyTNoyrzo2JAEi5LgV61oQ=,6,24,male,9,20110604
7ly2iSEcrjw/oDgHYcPPFn/s3JDLaoOMsYI3aPQOqCw=,1,0,,7,20140202
nX7rtFHNUvmxmnRhWFswh0LeVQC7iEa2e/Wkk8/HjVE=,1,0,,7,20140205
+7XCpM+74S9snCg0mYLeNBHanMO7FxM3Sp7vV37qVKw=,1,0,,7,20140207
KojfNQSAhAuKj1XZOJLJS79CQ00/1cL6NfJyEFSeKsQ=,1,0,,7,20140209
0J+GdmAFvLwVJBvMGYJJZf/LbxWsoSCLon84jfvB4PI=,1,0,,7,20140212
qfqIjtuj9zVVSCORb5YhApMIt/tDm6d9ohSUz7i04nQ=,1,0,,7,20140213
ZtXFRUzRoLTUVTgu2vVk7CnLs7SK0ypAfeDEArG/tug=,1,0,,7,20140214
Q7cx+poPohoAsD8fKUJiXKmR3g14+mJd8RgnmmxvyOo=,1,0,,7,20140222
Fo8ijKlzxmSI2t1tcT5b5iV/xOY93n4HfUmbVFOn3vA=,15,0,female,3,20140226
4avbAO+DfdBRARB5gEPy5e1wmx0p6Ds7pSwUPE5TkTE=,12,25,male,9,20070503
IgBL88uxpMefF17SchsszDnpkVYxsFsjptiO6DtgUKU=,13,25,male,9,20070506
TNrQfyicGUoRruUCneWaBnuZImbah+Ts57v7CInWtRw=,5,29,male,9,20070529
8O6STvq5aUCR1zVe/AeLQ4ohec9fFSykAfQ7aDnBuEI=,18,48,female,9,20070602
hpCXGKrfhq15HHv8ekhhpYTgzYrUitQ1HsminKx4KUo=,13,30,male,9,20070608
z8vgbVGvTtjCDjn9ae6Mrn8JH0q/9emICs1K5R/wevc=,13,21,female,9,20070608
bnh1UefV0BfzhZPpj8Gjrdz/++Z9WdBZyyFNAKM8BAI=,5,22,male,9,20120116
Kyu3J3KxUDXUWtPrnHpL8QQpI6A5EWRlaEBmBpGBpgE=,4,36,female,9,20120126
Y7FCNKVoSxnbcwhnbGTUiI8Z/kJwoSmHalKrOe6XhXY=,1,0,,7,20120202
8gN1kmTwYalsMEe0AdIQlc+W1ctVsLnZiUI5e5dAQfQ=,5,28,male,9,20120202
k9PoXiM2hayO2YaAgUnocq1bJoibhtJTi4BQka2aKfs=,1,0,,7,20120203
LKHmy6r0Mf9+hGHZSGmCCBY9+rRKRI4W+pn+loW7d/w=,1,0,,7,20120206
yd62R4SJUh9pAgfob9weTq/7PxbvbGSzMmJYqgseGMU=,5,18,male,9,20120208
z6kQ3H2Mmewh8q+AVH7VESWy/1wSkQxVaSQoKZxFBAA=,1,0,,7,20120222
DnkX0rMhKhLCI3zbCEKOb6SF0luouS1m8/DcDo8ZMIc=,14,25,female,7,20120225
mB2mpqZFouke+xhgpRvEMW1uHS7/5Q4VekfawFVC/yk=,13,27,male,9,20120228
HiQl/p0CfexsX7iEbYzcCUHptMFRBxzWDrtrheUa8BY=,13,23,male,7,20120302
BGcs20ihg+/z9pnHWq+tM6j4SOIGPX5aEDkQN5VWRp8=,5,32,female,7,20120303
6ckl6TNvLkHdUJI4tkLXNg5NWtv4VQI/9OoqFqwPz6w=,1,0,,7,20120303
hhzJO8e4W1dLtlPyeGYacNY28DqPUb9YcWpp/9k0sE0=,1,0,,7,20120310
0asbwiZdt0F3zceZ9ydlc1Q2Og+h+Hq6G9ucQA1u0b8=,22,34,male,3,20120310
c8B+cv2Eedm9c2oWMFVFVy//Z/gHskK9gZ91lKGBIXc=,1,0,,7,20120310
ijLkPkl4XFWfVLk14MI/4nW1+0pz/78MqUOahCABTTk=,1,0,,7,20120326
EYOW617iwmQ4n+kZAVntu83abY2AmOzpxtGP1Dm8tww=,1,0,,7,20120330
VOKDOLMu1MXsg56aABMoQb8HDD0o1BVLALnC/XFwf0c=,1,0,,7,20120331
DeWR+TAFuWhTrYc2g9i2SvzeHWmSgtkMgGIeI0HjEbg=,13,40,female,9,20120331
Awkj4L5BUNfIAB5ltOtP2OJB4q5NfmDpGacTHGw5GLo=,14,29,female,9,20120402
sEyfH25eEodLJ9Mq/scr2Hc7uQUWBZPxWs8kAlC+sXU=,1,0,,7,20120403
PnD5zjqx6ajCSmMp3liyMaekFxYAS6MfcdLwHvw5tBQ=,15,24,male,3,20120403
70jehLuTIMN+rNHyPTZqdnGF8F/I66/tvjlZen/GNTM=,1,0,,7,20120404
XbJkOXXgUA1MDFABkOmcaUAHjXWSZInPD1i3HEmJKgY=,6,28,male,3,20120406
L1YvHLMHj7Z0a+pTpy+C9OEd+I6l4WlMrnMhAbOKG4s=,1,0,,7,20120410
r0+RgB9ztyMFA7qKDJij6ezcTu2qbNANsr1puiiUTws=,22,25,male,7,20120418
dWQBSIiZ6JKkvYwIr/Xk4BWTrht61HvKcKqOkRonBT0=,13,18,female,3,20120422
rkIvx3ZV5ko6tzYrU9qRec0u7HrSbwR7jCYDmKHwEBc=,8,19,female,3,20120423
3XvMZe4vmCLvPQJoVdOMNt4QE4U1s5dXIW4JiebDtss=,1,0,,7,20120504
ZQWCobJNlLYIRvhdXMY2ZJRQM/FeO0j7AXXaGNozjUs=,6,22,male,9,20120506
K0tqnUVEkAwdPer8EPjTShac8WCq/4IKpEwZwwcZ+84=,1,0,,7,20120509
AzS2mOv8CPF+XeG8xo4NNaPzHIjj0QPrWE3PHzXop3g=,10,26,female,9,20120522
3Ea9LsB90reHDWqGOyfPNdKEvXKgfsVgeJ9VqErUCXk=,13,34,male,9,20120526
Q1LrC4ZqyqJ1U4bFIhYiXsgU3ZzyhN+EJ4bpbJCMmLU=,1,0,,7,20120603
44AN5RONEV86GpL7NnIv1/73CsXuzLc8bEGN+k3LOoI=,1,0,,7,20120607
z7JEB1zf/G2y7moaEZ2Dql2Jvz/+6yNH5/y85ktRXCY=,15,38,female,9,20110913
aeP30HXga0UGoQHrzsOJXdq0r6E1Pq0V4uuzCexSiGA=,6,28,male,9,20110923
iNcBvOcR4PlLKdenxN74mOk9O/l5DfqC+M1KMicHxws=,13,48,female,9,20110925
L0E+jXnOseBzme3rUy7yKwUkvoxVlQbKyQH2Q9DYMAg=,6,22,male,9,20110926
xjrPekZPLuCmHxvMw5W7Vc0sJrVpcyra26ZFOHTQpVA=,5,32,female,7,20110929
y4ZoEW8vsfjuqVz4t+lRKZxGVvFR+GwTlkEG3o0EO6o=,1,0,,7,20111003
jmpS1pKiiAgtLdX72FkPw8OtrVNcqK46OjceU94uiDE=,18,28,male,3,20141022
3wtfnmmy9GE6N7d1kW2u8bVpHxm4KSO77T+nylJlQGo=,22,36,female,3,20141025
KKAuIiz0PfekBzJQXn1hCSzOGseyjuxZKZ4iTB7yxNA=,18,23,male,7,20141025
KYlSz7O3Rdl9skxv6QtDR3fhDX5Hs2sKcyl+tFhIDqM=,13,28,female,9,20141029
gKCbp3Mc1CouAnIY4qm6oyBRRAzKHYp+rzxgaQ33HSc=,14,19,female,9,20141031
LgymeMcoUrc/IUITTlvwJtNYqVK7Ig+uQPMWxUM2AmU=,13,29,female,3,20141101
WSgE+F3fixDeIUYkDZIRYibCjzBi7Vz6qARid4Z6+0Q=,4,17,female,7,20141102
2OaV7/7vyAA2FrCkV4qXZEZYg5IzVyFNkQnQorgQ440=,1,0,,7,20141103
ypyWV0jex5jMRhBdqk7s+woUmTMSXiz7YYDUeW0ZNTg=,5,0,,9,20141103
GnZQikx1lmrboegkCYRzt+qC8Thrr5stHcLwBxzxv68=,4,27,male,3,20141109
0nXgTu5IBcAddQAVzWP8dKAx3HKYCdvDoqD3b0k//gc=,1,0,,7,20110107
hXJcoGJybiIXAediFxbW7YJGRGJnlFo2VktZ1KTOdPs=,11,28,male,9,20110107
d+99qgsz9im4aWjOKBNDG5rNexlRWuFWx5DERjoJBhM=,1,0,,7,20110108
e4NNhfOsTEDlDB+oNJnhOYOjOpCsKund+NN2CjsW/30=,22,57,male,9,20110114
ajzwflaNEqEh76UNJvdnu8EkdG5JpsVc/MgSVk3+kSk=,5,29,female,9,20110118
15lmyBqoLQZzBHP6UR/0z6b/+CL7hrx+7KWmArTwFKc=,1,0,,7,20110119
jknU4TkhZMoIWRJ26ww6CdnOdSGX51xowLosnar/F5s=,5,25,female,9,20110124
OyoKFpmdXP/J8b4+0HDElcs8etUjbe2IUiJuwxAxVco=,4,32,male,7,20110127
X5yhHTy0DbRx0+eNxFR/IIUQ8aksvlBakSITOiJfq2w=,1,0,,7,20110128
jjtelNw4eVgfrFS1uDAQUiBjORcDxR1QPbVSh4tiUD4=,4,27,female,7,20110203
7mCXMAjVynw1YimTBKneC4mXIgGNKvNJJaICse3DW20=,5,26,female,9,20110203
Jlh+qnqeIYfzO7xv0q9VFsfti2AVY6n4m0dj3c05xs8=,15,37,male,9,20110204
2TP9NSfsSSmscudLkWZ7TR+4SvP4VuWhhs7Xao4f1Po=,1,0,,7,20110210
PF3M5CYZJCvfw9rNk01iX03pNytUsFeUe7vm0AVoi3Q=,1,0,,7,20110214
O8fPwBD9O1i0tLi0zMnWcZtnQHa3dXjT9m4f+uhuUNI=,14,28,female,9,20110220
/8V/Yz+OY1tDgnerDXdyTWDedQVlWbqk2D+525+/3oE=,4,49,male,9,20110226
oS/z84qXMoYwFP+PLOn052mnVoK35HS/T8l3Blkr1xk=,15,34,female,9,20110311
4mKtc/kANYc6tlFY4qCuofPZnHwmdujGPWo48vZDhak=,5,32,female,9,20110316
uYMhGjPdsSWHKn0yLwg97MamP2sACTayqJpy4vUVf58=,13,26,male,7,20110318
54pF6fCz2oXmiwj9T/xAFrqjUOD93u6euaCoDsaVLtM=,8,33,male,9,20110320
MtozkZ8MfFg5B+lC0klDDJ1fh2/MSmMYK2i5TsyF8Bw=,1,0,,7,20110322
1WPbxOVaNBHDVRYHvBqaLxTGWSUvh0G16fFvYvhgZ2c=,22,40,female,7,20110331
VWK2ZuVXF33hVD6lmDz9FyFpjs/GixuJVb51wqWfq10=,1,0,,7,20110413
+WbnkpvQ8I4qLjXiHeASos5MzW0qJby5mSBNbFkqGN4=,1,0,,7,20110414
7eylJeuv0rrThamW8NDpKydr3ylXxy9yjFJRNzwb4OE=,22,37,female,9,20060502
ukXBOdAWPQN5K6+6xpgy/8taP49ON5v7hfv77w4eUIk=,5,43,female,9,20060618
WHmwoK5CZ+JY9jiDqUZvd+pWdZtKAF+0fL8InTihlmg=,5,46,female,9,20060622
5x544C9sQ4e0Iwz0XSOsXVfqtnFXtbP/V1ojZU+9RVg=,22,18,male,9,20060701
/zRW1/9IRg0dDo12l08yH6XgxqKoFGjicCuS5TRIHPA=,14,29,male,9,20060831
z3uOcwdXMAVbKwycjunWxczmwYj3AvkkyCFcGXcW7dc=,13,55,male,9,20060919
UhlwRH9shnzMHY93pfWVWYM9IMRrjZaZ/EzA53Vxx2I=,6,27,male,9,20060926
EOijzbKo1cXHQJkIoaA7y4CX9sKGLTzVD+eqVVszniQ=,18,37,male,9,20061004
dRCOyDunFNU5h25aBnv6g9TV3FtRUfPvolPQPqc5GTM=,13,23,female,9,20061007
DqVU5bMigkIvRCatUG+eacOWCO/6osFRnA8xvcGg3qY=,3,26,male,9,20061105
6gf9+mLQw1GqvVVacYAl5DhxiRSZrfVwPoPEgeMhVJc=,4,33,male,9,20061126
pOepvaFTX19feHjYvzkRTzHvAHhdGu/0PYbqD1/y+oY=,13,35,male,9,20061224
WJa0s55A/cZLLDYQrpWg9dH+ulu9pTOtQ/lKzKnPVj8=,13,24,male,9,20070120
wEYqllr4pkVea5mGvAXv1QbFfhFCZ/GryxIaHSIM+7Q=,4,27,male,9,20070207
rfbkwP1t85/qPQP3Od+yO3BF+f5BYetYNShIgof/Xdc=,13,50,male,9,20070221
PArwzkVxymzg11P2uuqIUj0YyqSODMNo82j2yAqEwlQ=,22,29,male,9,20070316
LfhLJImWDCzeEf93gxaGT/IXqrvasxsZfOwVEhFmHw0=,5,28,male,9,20070403
VG3l/eM8JSI14KrN7wRA0q2eTGe9jHkyGSLo6PGRMus=,4,51,female,9,20070414
0QcSiTdSVem0uDk7sE1UtEYYnuQk4VIe/NKg5Wb/uLU=,5,23,female,9,20070421
B2fyXQJPcgHCe2rTbqXvhm97Xy6MPbLIL3DA7BDIx2c=,4,27,male,9,20070612
X6Lr56Y31SdvvOiwXmEO97L8B4ks69XEHzBTX6E72Os=,15,22,female,9,20070613
v3bQGK+JptxhbkXJpLytzYyv/FXrv4SW5DOZH6fXoVo=,4,37,female,9,20070628
vLIk9bJ/Rh5SLBjRkmZ5q/Pb27iUkDbPJw8yOHlzH/Y=,14,39,male,9,20070630
K63DVzl+qTTZzru8B9MtXy4KcTThbIG9ROxtKWBPSF8=,6,39,female,9,20070707
+EvhUNUV8WtnEIh7+mlqPcdlbKK7u23HyKTeSG5H7LA=,14,27,female,9,20070715
0z6rKYnmT3tuiXANkHGK5A3ZiBBJIQ84s1rCFkrolz0=,13,56,female,9,20070803
kuyImt783xjn1+Qz2jGdblB9FU3ZuqoLV/F0T0XZmmI=,22,26,male,9,20070811
DaMgs+wCIH/hzTJ7MLVfwNSQmyjN60mqxm+y7BZ2kOM=,22,27,male,9,20070922
Ujpfm7jy1L4Hnphg8SE5UGbTbgqsJPurviVJt9kmdAg=,13,22,female,9,20070922
M53ETYCicOQGx1mTGBSivI3EyhZmIz2CDx0qhxApB3s=,13,29,female,9,20071106
Qiwgp9DffGI1PulII8tFt0tBB8nqZQP1JfrvSWHCkZg=,4,33,female,9,20071110
tb3FLJriBDgZqdHb8JAi3ggc+1+nlQAg8C4F29o1nxw=,4,35,female,9,20080115
tWXdYmwn5JmPqzr0G7y8yUOMEF7galaOgg4+EFOxhok=,4,34,male,9,20080122
Wh7znzr0CePVQDnwz3CTuVZaObp0vXDbPUMzn3TPrGE=,1,0,,7,20130922
is2Kq5lKN2ZsP878bmRe7ahtVtylcA/sxa7Ysf7olRw=,6,19,male,3,20130922
HA5fFtmXhkr8Jy3ZPTGoweKSFRPb2NYxV4vhSGYlkl8=,13,0,,9,20130923
qqusobO/tE67c8pgcvjgGf33OE5Z9WnlaLkuXqX2AAU=,9,24,male,7,20130928
9UfMb3EBYVQd6lIR4seYOoQNt9tgsrPjPVygTPE1dwg=,13,27,male,9,20060208
WtzhnUoDZml4lYxpTTTMz6tYyOVmM9ElVMKR69q6AG8=,15,34,male,9,20060211
7/N80cRpL6ENPE5ePfwpgVUfaYNbN9eRRitiQdsaZbc=,15,33,female,9,20060211
8n4waisLRpcGYkDQ6ym8VOXaqo1Ci/FSMDvMZmJG/y0=,15,37,male,9,20060226
JrhVbj7eacF22Gf18bW8yv189D3XcE0g/mGXCkXRLI0=,13,49,female,9,20060313
jMs8imds9OfAXIEOib1jsZbg5vhDONYV8Y0Qziy2mh4=,13,46,female,9,20060331
J0zc2SvhZCKzGwnjtpSamj7RiDYu039MCZJrhPlqdgM=,22,28,male,9,20060331
JRRlhJ7NwnKB9YzxOcE64jSwy0v3PLCoEsY1oH/a1sg=,15,25,female,9,20060401
/Y2+gHdLEHm/VFvrWSM0SlTZ/9xcNhs66d6BqY/bDZ4=,1,0,,7,20140429
ueeGGufCHDWlB4GN6LPAoB0bPCaHYFrn/BWccobzd4E=,1,0,,9,20140430
zM6dzdV2KnhCmqEaAXyOkgOJGLayGlEmJZLgjcmHvbk=,3,52,male,7,20140501
Nf5Luk4nXf8XTk/m4wpupfishh35IvNnKgApShIGWKs=,1,0,,3,20140506
fS0EAq4xursMFmul5WY5bmVu3gZY+TW52g+skfsiT40=,1,0,,7,20140514
zF7xywlSpyZ6DI2UI/SQo9GS5PzZlrKja3JcthiqSSU=,13,29,male,7,20140518
3vdsEfTcfMBEeJW/g2TiLAGCTcHFnzGerLlolsZ/Qnw=,12,24,female,3,20140523
vbOERDh3qVvnzYF6oON0mQiecHshH66qW0BmKy9Zkfg=,1,0,,7,20140523
R7hV7OPV5mxRZDauzlUcVFceslYSUcrJONoyOqmtCAI=,17,18,male,3,20140525
00hfye8FmPQBB9sdmI3pdwO4gOGmIllA52f0GYuurdg=,5,21,male,3,20140527
YX3x126vGrwyMComcHXZHp/yM4M/Lt6vslg3kD1TwmA=,1,0,,7,20131226
ThWzZirtMpUy+dVHV/tvOjJMK+psG0aPncMBjaU4f7I=,1,0,,7,20140101
fAdk7BpKQrPP5JQf4z0BkP7GLv0vz0TScLxOv/yFwHc=,1,0,,7,20140109
NDHNSrekBz5Tn0Hc4d93LKRgcLsS+htTitkCN6xHAKY=,1,0,,7,20140111
h1B0nwJft0GYKAfVj/Scvon+8mH2O8nyRt8RnYxEMIs=,1,0,,9,20140116
oy45gJ0LtO+MAn1gMG1H/7W6jK2diW4bpgORuOpbC0o=,1,0,,7,20140119
FZdErICeE0GKnjwp1gGjokKGkp53i1fdY6uo5h+LkbM=,13,24,male,3,20140127
zkWsU09ltDMjizYTCYAD5lYHc+T8Rp54GSE4RKK8Trk=,1,0,,3,20140127
xT9efkoLui8MusmnLlQOnWrr2ustVNBT9WgMUf/ZQ5U=,6,30,male,9,20140127
/RBBFUzduS/599s+9hUeMCt7McOJldcXCGYQ1pC18LA=,1,0,,7,20140130
47GsfGYYhmoHoCOMBzvdZnIpIbGUIBJp9TbNm7EEGA0=,1,0,,7,20151225
OwFHpNGZBlwdeMTScK4Pw6CtxQPjkYSiT4LcdUds81Q=,14,37,female,7,20151230
pVYNtX1wyU7moqSXiIMuZBvyh1L/BGPH3asi0uuc9X4=,1,0,,7,20160102
y5z0ud6gxFxbA7XfZbA/2//KgaK9PDamsNA1xWXi7d8=,1,0,,7,20160102
FDLppFRnLhNE2Q4fokNhX2dvcm2InmO6g9v0Uv2XYvk=,1,0,,7,20160105
WrD5ZwpjmINNPOjY8y+lYdVnVmbGP62QO6s3/DsBvIQ=,1,0,,7,20150609
/yJLvFmTOkEjla0yZov/3T6g+p/ifl7oL6vzL1kXq4U=,13,23,female,3,20150616
a6BolGTei5y+Y7vTun5j7CfJaRL2kgilzyAAAzqlc9I=,22,0,female,3,20141009
U2JfrvDrrI0TeRFntC7fRMxaVCWisalfXkE6vQNcrqI=,22,20,female,9,20141012
DsyYSc8aXc1uzrVmZncNunqFwbcnOo1AlXMyXcpGB0o=,13,26,male,9,20141013
0H6LQnbStGerYbWCbpg3RvdpkS9aYhKnxf/5O3ajdQE=,5,25,female,3,20141229
r35CqpY3cAV8W2e6uzhxvEWnlTU/7WVbpfpQL+A6fqg=,12,0,,9,20141231
/fzw/Lc3E/ajIo3WWoswjExUDk1WdPnaomjDBzkdtu0=,5,51,male,9,20060428
4PlL0uLS2/lUCsbCIMFozbNVZJ0vdA7Hit0+JdeaUrA=,13,43,female,9,20060723
QfBmrRz6b4zFQ5IhAxZ+AVnGP9ygBB9PvCGOh7O+JOY=,5,117,male,9,20060728
2JqM9sFvMTk8gD0ohpCMf3g1A4EVUzm7EKgZ4QcjEm8=,22,42,female,9,20060819
+Cyi+EjTO0UavpNhca9YkDRxKCSA1u5eOrspsiavTZk=,22,32,female,9,20060824
aNR54933YorlzQ8JEZKZ8yRM3b3DUQeEno9cVbLT28o=,13,33,male,9,20060905
OcG3vIE0HoORcyT/BLRJsJ687bjj9P9nUJxsdxeyO4U=,22,33,female,9,20061009
pneI7bUmMseB9lmO6nJEg3NAZ+TF/B9J6Pm8q315FEA=,13,33,female,9,20061107
0ssnimC8Asu7roek6mbjgi2F1Tu+oNxX1W3oEXZKNS8=,13,44,male,9,20061230
9T8Pcxu1wyUMjz0/t87uccgoWQJsgRs4Q3w5ZJ0LCxw=,13,31,female,9,20070124
acx/+SYCV4gGvVnMz89+ojUKCT5wGS4/zPYYfJWr5DE=,4,32,female,9,20070131
Plpt7ydiVeKr4l7/8sIrqDmxVRFb8BvecXvZXOigyb4=,22,36,male,9,20070208
paUtNIuX9g+qJ8p3g2m34ERxYDHdUDfGBZDh5yDEla0=,4,48,female,9,20070217
3+jRRIepfEJhtIlp6hQctxaa7F9s+7ANEOl09SaJsQI=,4,28,female,9,20070316
N6mpXY+WHqLRHMmA/bA8M17p6lh8EguGRQYNbXXRiAM=,6,17,male,9,20151123
TppMdWFATJn1pQaFSAUmN09ZKIrEpUZdsVY21t20Kbo=,1,0,,7,20151123
Svybx4m9jshMyTyS7PFTm3BeN28fQkmqZSHULSpu4Tc=,1,0,,7,20151127
mz9apdOjUOeNXiHb4P8SK77cMPc5rdzaYpTrq14W2no=,1,0,,7,20151130
57vs1abficgxok+FHR7RhtwmFxTzglI8oQKS6UjxfXM=,1,0,,7,20151203
5/eBNndVSvnHEfnz2uANSNSXJHBbQowip/NpascKDoQ=,1,0,,7,20151203
tTCmkD6QhAbaDkAmJRWyDu/Yg3givpMLCVmfNO67Q6Q=,1,0,,7,20151204
e9uhJIgjLQX9ucrpUdwOYtGlSpRKcU8GM2jUl+N0lc8=,1,0,,7,20151212
iFLAHIC8pMal3f+Mwn7kNvi4uJzwDkxhlEJYNCPh690=,1,0,,7,20140106
k9VBZtnITjNq6nQBolcYJZQ+4RPuggfMjrI1NYXCyZc=,1,0,male,7,20140107
gevL92u7QMrQVdRrtKc/2p7NxkpCDlRG+4+zU3poYiA=,22,24,female,9,20140114
dUykEr44tx9P520Yg1j0qg9UGUa6aF/Ty0g3Rr8Mufk=,8,24,male,9,20140116
FYd3wk3hQSMFdZnQe8fEi7eJaWwFC+esU1ZGY+ESQH8=,9,26,female,9,20140116
lNkcVx+yPjeqa/1aF7mqHSX72Ae7hyNWEEunvrrrkvM=,1,0,,7,20140116
9lPNuSGqCLHNSM4Max030fYy1I89thdYmWAaj1L6geI=,1,0,,7,20140121
DPm8n+jZrOLeNcnALZePa033kH9piX+9qTf/cwHHBZI=,1,0,,7,20140122
lPVtfX4+mId2Lt6ydtTi6YuyEZV++tTsR80T3HqTroI=,1,0,,7,20140124
rJm6HLMRuMFUl+LsYZ9PY1cwQ1saFQi4HouYbfN9uVY=,1,0,,7,20140129
atmKAY2+5qnUcswfnXNrUJv3RA9+AX8tOPozKjuAke8=,1,0,,7,20140129
iB44864nzMP/Rk2Pgsnv4iCUzx/3DAFRQVauORcI30k=,22,22,female,7,20140131
UFU0jyEZNaYSO559RoOPawL5CyF+foUimZfidzUOouk=,15,28,male,7,20130305
nwMHh2cgr7wMndFhGoHrzRmGtLwdNsTqrSSt9YGC8xg=,1,0,,7,20130306
MSJ2S3ul1OH1HxFG94Ze74rEd3knWXl/zpMnWSzkfFU=,1,0,,7,20130307
3N24rIi+SIZdH7V8gXyt2hzujI0jZj2mzfs1uftpteY=,1,0,,7,20130312
gHu/mlJeEwooBe9fH8zYVDdHdHp3X9Ckg3MF7M5ny3Y=,4,24,female,9,20130314
uY1mauTsnaPk8AviRQe0gUNz2GECdR7aHEnBt1Pef8w=,4,20,male,7,20130323
oaTX5sVROKHaf8LBruvHo2Xzx/6t7fB6Yf7VMZ+esN0=,15,23,male,3,20130330
7BTuB7YN6qAPHWLgepHyuKiInsbFGWfz/rODL6f8kGM=,13,26,female,3,20130401
coHue1R9rlFOLc32LKc/ClqgkUjBxnOWRAXxrg5vMOU=,1,0,,7,20130403
7eIUPMf4rcLC3JYouFR7hEVpLnSfmIsogeUQWKTDtDQ=,1,0,,7,20130418
Vfj2bdCtmevge2spi2HISt1/36ip1OwnHSmszTKPFss=,4,30,female,3,20130424
bIx9CPKkEtccOZ90nkWKQiJU+V35YVkdEfSRYg2oU9I=,15,29,male,9,20130427
LAwT+/0/D/zYD99Ya00tCa6vk6JQnHN0FAqpmPaGuLk=,1,0,,7,20130504
QQ9nWw2IuijbStiWOwM/Yx1tFoI74eSH9HHZdW0PrLM=,1,0,,7,20130506
ITHXAbDpPPWCxhvowyg7QjRBEHCekxiztDKNC4WIZTM=,1,0,,7,20130509
+jd+PrZCo/sdj0UsZHszfpxkp1fyhiQq2oXmQAU54rI=,14,23,female,3,20130512
gKM5CJNP1ReB0TevpQRTQlmhIlFLphTw467/2HgP2cI=,1,0,,7,20130513
tT9eDv32dw+A0FQZ/fzofdhsWjRpPYqWkESApoOuGso=,15,20,female,7,20130518
lbc83UEr237UenLV9kThXNCyrsWtHQSNpOc2Nivsp4U=,1,0,,7,20130524
829HuZ4eS0Y8CS7BW2NgaJIhk3WqzhB4ibw8RdSI1jA=,1,0,,7,20130530
pR7MihLH7Cbzo7+CVBOv9aeLKCJTZbbyVy147zkwYVA=,1,0,,7,20130602
QT49W5seG/1thUHhG6rgIsUhI5hrXeFVmF30PDveyO0=,1,0,,7,20130604
lVvErNdqQgmQDD3igsNqVv+BNMeQwZTe0sjzFg2BvwM=,1,0,,7,20130607
O74+MlQ2JPW5BZUQcJCjVVaE6OGlGoliYZ8cKBrT+Z8=,13,0,,7,20130608
kPWBGh46Wuif1IwRmrIPkFPnA/mHIATwA/bNr4n7PyA=,1,0,,7,20130615
Pwv/byfgduvCyZReImxDVGmgQ8EmveGP3OKbXbHc8Es=,18,26,male,9,20091031
gsIqxpRKZtwMcV5fUZ9DMIWueuhpEdidKGPcaDpDgKM=,3,38,male,9,20091120
qZn9Uibo8mS6yHWLaXxPITVeIQKZhE3+pBN6u4q1hDI=,22,28,male,9,20091216
a7rB8+3v0QP0icYaAwA5SL7xZFHTT+L6z7Ray1sQdls=,5,35,female,9,20100117
y7BE4/LUF/Eev7t2MDDChKnDdFhr5aV7sgm9xg8dKb0=,15,27,male,9,20100122
lMXNKeJZ3Ff6lK9xpg1tC/Z2YTP1QFzX+/3hg3p+l/o=,5,23,female,9,20100302
aMqG5tBvekkSUe7PrWwtVOFALCm/LA8dklLKixvdCFk=,1,0,,7,20100403
eYsfNOG8BDlOJLE4mKHkgKdZ8AnSFO0vWYfy77CVOqA=,21,0,,7,20100414
bzMtaF6+/Go6gOrCx02CB0GOn+I6zG4qdZdkwH2k4/0=,6,20,male,9,20100502
t+xAxUQ8WaO6blXpDOA1W06oujPQ+oz5zh0z5+B7pME=,10,0,,7,20100602
VUqrL82uRLWAV3Z2AmWWO6ZpORHyfNFKC36pZ/U9Lbs=,1,0,,7,20100609
BfaatnHK0D5Q/JqsuC04PcTyAmXpC6Bxte4PJak660Q=,1,0,,7,20140611
X3qcBS/mfeA42I5bILoWIvdi+YOGnEOsHx6ZTPM+6xA=,1,0,,7,20140614
tOzgcza1Kss69yYv92t6USi2Ay6BvV77IYojVavJBbA=,4,18,male,9,20140622
R0bysELI4KVJdRi5a3Li97F/k6m3Eia96lFu8mTAAVM=,1,0,,7,20140630
CsIaxbhCDHcROBc+ro8ajG9apGlraOw9SS5Zpzi7i90=,17,41,male,9,20060519
