msno,date,num_25,num_50,num_75,num_985,num_100,num_unq,total_secs
wVcpEDFbveJdTjF2Fc+yBWc3T3P7jw/ILm8NJSPPgtc=,20170311,2,2,0,1,52,53,13467.563
BWK0Nq47SGIhEPDlq8B+xH5VtIi6vB+nQJ+1A8+FyNE=,20170329,0,1,0,0,23,24,5713.863
G9K1nd+DG3tvdOGiu3uG/TZfPB75V6z5T5pKgj1n8To=,20170316,4,0,0,0,51,52,12396.417
ONO6YSAebAb4FAKIeG/xh6cvSl49DxG1gKAKf7J2cZg=,20170308,10,0,0,1,22,24,5607.051
LpJLrjBfoyXqf1jCvvjjp2qrv/sP/rkKxA0jtUsjouc=,20170324,0,1,0,0,9,10,2398.167
ZDOGfIBUKN4iBTRh/b0tBPfieD1Rv6k4+1CTik50Qvc=,20170312,0,0,0,1,19,19,4423.451
WjuYMfqv7DrkKLwT6laruT66CuiGYhdQuBt2q9Pcoj0=,20170309,7,1,1,1,20,25,5596.433
jQx5BtpUrjkI7Ng6GAEjIMP82mv+QrWMmS/eO5DOU5Y=,20170318,9,3,2,4,19,37,6805.878
/3vZXy2jRn26K8y6M9juQqs5wGB4MzkNnvcFg7wGkDU=,20170311,1,0,1,0,12,13,3126.028
1h3yTyggm1R/iPEH5HR7RiFsmpLCknyEMNs8yYiz1+o=,20170322,25,2,4,6,12,20,5144.242
CEUTHSBsC2/U2CCZf3vyiOULcsb9LS1uP6/vEgVaK5g=,20170324,0,0,0,0,28,28,7033.313
oxyuWL7+l7jfWzaA5inCKTF+9YC1OXMYYwkYhoUsVkA=,20170325,0,1,1,1,22,5,5716.108
RISjAWni2zDfHc03h7MoLSn/87l8DZWcvrXT1jkwy3A=,20170321,2,0,0,1,18,13,5194.981
ZAVvt767kmoXJ4H4EwNvq93amDquX5pHl5ciiULzL24=,20170328,1,1,1,0,28,23,6695.706
flUVmBbXzAWgu9ZN7uEyzJc5tRomsFN4tH/7fZN5gd4=,20170305,0,0,2,0,13,15,3310.997
+bwxhC36kvXtQj0s4mFkGO3dgmHKtBxYPrTdaH+1Ajk=,20170326,19,1,0,1,40,61,10694.509
4WxnUEOlwnjY3dU/75QFX9vHVMt4aCkFYNcXIrZ8HwU=,20170313,2,0,2,1,21,19,6443.429
gz2yENfkYVT6gA6Hz5xO3gMhvL5KXDGCL9gIx45gYAI=,20170306,4,1,1,2,37,32,9623.909
OG0oo9WkKY5l5AZbWlMK5uOTkAonN3Qa/tLJKJF+bEA=,20170315,0,0,0,0,8,8,1697.354
0H5TBd17PBOiHp7blStlDYYTPw6HYoFkXefH4AKn8m8=,20170302,5,1,1,5,17,24,4820.18
MhA4Cyr30DfGf4SkNCfd4pOlFcaWIN0AYuPLSCkiZ9Q=,20170329,3,1,1,0,25,18,6175.49
a0MhdlLc0YEgo6UwEHC5aaG/JdIrN/5tNak7J2mu6Cc=,20170326,2,0,1,0,23,26,6273.505
iRxtOQTHPTFSv6R5zyk5sCLlrkdBVTxYkb73KiS0OTw=,20170324,0,0,0,0,16,16,4477
CyqiCFtJ912wmLe+5eoVZ8LB4KehHLAiIAeDbH6zGic=,20170304,2,0,0,0,1,3,279.563
fKddJyeI48Qvbawm7RW0cLqMT8JDQEQO80DhYukr0TU=,20170331,1,1,0,1,51,53,12949.207
E6fmRAGnT4CQsI2hAVcEd8GhoIQGyf4kTy7nf1cYp8U=,20170325,3,5,2,0,11,18,4106.912
nk1kSyKyz5mA8vmOo2pEeFtL5jkgfArEEII1lQ3o2Pk=,20170317,14,8,4,0,52,22,16789.174
ZISOKMd2uqQNp2muTjgtOEKULJVVrQqO70hPi656xNU=,20170304,19,10,7,9,132,30,35881.77
nX1yH/oOY/OxfAPd7DgeNFCcCdKM9Y/XqgkfnoMmBiA=,20170304,0,0,0,0,15,15,3512
QvfeJnYdsQrcIMjUgLy9gry0LShA7ZRB/2wQXzcjbZE=,20170314,0,1,0,0,6,7,1529.492
Co/rVKtcbOj6ox871ueD+bDIlZmnQofDMiTM33Yj72w=,20170302,10,2,1,1,16,27,4547.634
zflv4rjFi6MCblKEFli25A+X8Vw6mmYpUtQ6KgomOTg=,20170326,58,1,3,12,7,73,4744.976
RGlF0ABoDV/GNn+ratCR11naHqhRU9qt25mYJqmWa4c=,20170331,2,0,0,0,10,12,2726.61
07D+z2+BuTquopjjcFheyoSdXj4jYsYSESzkXjZuLe8=,20170313,4,1,1,1,13,18,4249.229
NA9+zs2UxHzNqAFfoBLMxGpS/cibJg3JQo7XsZ+TUWs=,20170314,0,1,0,0,36,19,8103.416
xlpyZt82oFoexjzkpF4n9fpy5eFlxEQq8WloqyLscf8=,20170308,3,1,0,0,15,18,4110.546
7eIUPMf4rcLC3JYouFR7hEVpLnSfmIsogeUQWKTDtDQ=,20170326,0,0,0,0,31,31,7240.322
Mw2LRrrpLrv4u/gmo1vqok0LX99aZROYaCu/CXgK5vY=,20170327,0,0,1,1,17,18,3781.844
6NE+hZPxxsXOt6Be9WJrzn02OzXv7tLTPqEFvpMjb8U=,20170315,0,0,0,0,17,17,3867.747
FbaZEuQqOSRNdvWexxAhNaA7F0FSVu/JDgpvVvFQX80=,20170303,12,0,1,1,22,34,5531.094
fCXZIzuqGIbmMswBBsQLojZeu6ml7HZHoS0BxdYycxw=,20170307,3,0,0,0,14,16,3654.45
A31EqlfmU5fLjnE76XxVxaFQyxSVo3P2QdocWTZMYYI=,20170321,3,2,1,0,40,33,10781.614
bNUoU13NV70YX0m5kDZTw1KclgJbLPqZTnSHl9Iu27s=,20170303,6,3,0,0,53,10,15430.857
kcA8VDB/kPqLmTFiOfg5LDGrRJ2dQRSdbnqEx0h/BRY=,20170331,3,7,5,17,52,71,19758.18
SN1fHajsi4Q5qRjVfpBGQFEcnCKK8qOtPZc1x0j5eG4=,20170325,5,1,1,0,4,10,1366.01
mx1yK643YmexJNUKhgMHhQe/HttgvJoqXL/LS5//zEE=,20170330,4,2,2,1,16,18,4561.32
Cd49n0fD5xbuNOPE61Ww/65efQfo5P+fJ9GjPUkOGqA=,20170320,0,0,1,1,36,7,9120.337
CsIaxbhCDHcROBc+ro8ajG9apGlraOw9SS5Zpzi7i90=,20170305,0,0,0,1,39,21,8939.026
GeCYpNiJhT+3fGJAQZ5t0J7bEUdvOIJ/vFcIP9W4gBg=,20170315,9,1,2,2,36,36,9459.654
+aW1W4b0hroVAWbmu8ebSwfFNJpqVWBtyXCSy8dPqmk=,20170307,1,2,0,0,56,26,14392.029
f4PJCIZskBIvcsgE5ZFsGGJUaOpgoN90FE9OVjUfu24=,20170317,2,1,1,0,17,21,4252.213
JlJqjG0RMzfsJk8grpztNgElXEq3hD2ynWsm4dIG67Y=,20170326,8,0,0,5,12,22,4082.054
NsDwSgYsRbPxVfFfn4aH3QonolVPcQDDa3ifAdsjSM0=,20170329,1,0,0,1,167,56,37721.133
q5eK7dYmILZq+2ymZrJfWUUEG+kONjc795aD9GojEN8=,20170324,3,1,1,1,9,12,2843.988
KSaQeV8kJCkv/q1RysF76P/JyDTPWMIqbkcVFOCNhN4=,20170310,5,2,0,0,22,27,5534.37
flr0LJivG8LmdtV1VOzcWo2C34hOdsesk110540tLGY=,20170329,0,0,0,1,34,35,8992.222
MK07Zk5I4qKBa6w/sEKdAzb+iU/W4HaFTeyyJTCZc58=,20170301,3,2,0,0,3,8,857.218
p9W04AUbcvAjKTLdpHWE4OgYG0xL2c3SrGqRK1+iR0I=,20170303,3,1,0,0,32,20,7257.146
OY26N+jToKjtb7QOwAEOZmPDfBzIuaL8dNWd2Lv8960=,20170313,4,1,1,0,12,14,3059.642
RIX7lTyihUbpIPtALICBtyKOje8pxH5/21e+n5RKe3w=,20170306,4,1,1,1,10,13,2879.112
KZoycjKSugrvV9llocVKvSVfLVT/otegzfLrKQbl8qU=,20170322,0,0,0,0,9,9,2048
BNfyIPdvMjYlMubo9Y7z9Cvb80TUc1ycQgpN3X3qzVo=,20170309,4,2,2,3,20,30,5490.273
62o/ZTFeF0wI+PUf+zMu7T6wKlovExIQ7yfk5QKqpUA=,20170301,0,0,0,2,13,14,3239.101
V9/TOiX5LpO+gnxC3JAxP1/287a6PS+p0bJQVVdCWcc=,20170316,5,0,0,1,18,21,4561.987
gZyKYBNJpjTzRf6NDyKn4gGvkdvsGlRJCEs0fr4nP2Q=,20170302,8,0,0,1,20,25,5403.351
Bf6+jzKghQjws+cgc+wsFdZUJFF/uy1lPW1ZKoaokTg=,20170307,13,4,2,3,6,20,2808.939
8zia2UJSYQO76WzHbKtgOTHzTs5nAr6D0kKxSD9sLaI=,20170307,7,2,0,0,31,34,8156.779
ivmOZF0AIU2RLma56oIdp6SFYr/y7SZ83fobyyiqKG4=,20170305,6,11,2,0,1,19,1523.12
Ipq4/7qLmREz+/CRODiwqHZDrgKAAuTasxJB/StJ7Pg=,20170301,3,0,0,0,17,20,3703.371
4lZM5rtwYW05O4RtSMfQNZWIT03qABPSK8TOjRdgF0Q=,20170328,6,2,0,3,15,21,4627.083
f1VUqi4qcFxsTdInpxpzQAbzM7fSwBpt2K8StEmFUEc=,20170316,0,0,0,0,153,61,37723.543
WkDGqcSYv4zFW90VUEn4rkmdC8Xp++AC8yStDVj9TjA=,20170315,0,0,0,0,32,15,7429.733
n99eCISfW68BLT88YhinLSpyI1DetB4ct2e0VtkQId0=,20170312,2,1,0,2,23,22,5941.544
w3ruNiS/d4+AqvDsc/IJzuoH1K+bKepjNX6N+Wpnnr0=,20170321,1,1,1,0,3,6,1071.843
VAOBd6r2isPOl1UDIuJNRa1NQWaEa/LAIiJjHO5t+18=,20170301,2,0,1,2,17,14,4833.588
TmVE0tQGDZSLpB6nwsHIExiGWjw7zCZGY3f41gsFoiI=,20170323,5,1,2,0,22,27,6028.857
QGuvqNHFKdd+AtSgbKRZp6vQze/yx2HREv58WNgfXOU=,20170319,2,0,1,0,14,13,3687.802
NsxQ0PKpKfeCuHaAGazVa00FDhS8GIBTV/EaUaphf30=,20170328,1,0,0,0,23,16,6057.743
SG2DaeGrwJSj4cwfK3q3RR0rXasSSnC3E7EL0jaELgk=,20170315,0,1,0,0,15,15,3858.462
IjOlkgNwyJSF6wvkw9Up6273s4AcdbTiTjGHcdU81YE=,20170313,2,0,0,0,11,12,3079.38
1pWtVUpDi9+lyCjqhBZBVdY74TMfUD3E6icniIonkiY=,20170308,0,0,0,0,1,1,284.212
xtlhlUEkD9TAf+9zR/S5WMKIsbkreB6WRT4C8FhQ6Qg=,20170324,0,0,0,1,7,8,1900.744
+MPvuY3LVYxp53nxwP2oBPoE3o3l3/7DY3AV1aLWMyo=,20170311,0,0,0,0,13,13,3329
pmmn2Xdgcv+gCjM/mI/lh1dNoGWSzYHnHd+vRwy1iu8=,20170304,1,0,0,0,19,8,4636.39
UUkf6FeCkrj2KjmPrpVRaEeCZCNo3J/qIcfdy51fbo8=,20170301,1,0,1,0,83,85,19030.469
1S1+AGiTDkMQ1CknU+TsISE/psv2bQCsXGx2qb5mAQw=,20170331,3,3,0,0,18,23,4286.196
AtEo4mW+vU3iUQ/R6BUHg9ucQXwlB9mjZ2nhFv/n7rU=,20170318,0,0,0,0,14,14,3738.76
NjHdp41yB6Zl2NFcfVPiJBoabHgWH69Pbr6Eaq04aNI=,20170312,2,0,0,0,3,5,826.873
RWiuhkurY0K4LoN6Ip3e2TTfS/is/K/uiBR7HcYRors=,20170329,5,0,0,1,13,16,4075.618
foqpQRAzKvKqxO+TcpM4wMgueorG6+Dgeruqs89lIeo=,20170312,0,1,1,0,6,8,1991.384
lc3lJ+8myvyC8IQjVw7NpjW3ZpLB3FcOE/53Qrmlt1M=,20170309,0,0,0,0,5,5,1221.051
nC5+dy5Fqk6zqhIQ8JC3VjnwodswaSMDl+CzuCuGf14=,20170311,3,1,0,0,18,21,3955.598
iaL3XsWKV/H/cQMQk0uVmJ9DMfOdRtuZYLBTjZ8vc+c=,20170329,8,10,8,10,4,33,5608.227
/qdV8M3CaN9d6yrqwVuurEfYSX36kCWe2oM80SABUjU=,20170315,6,4,0,4,35,20,9006.262
kI7FX2RLDN8SGliFKtoAKiIpUUvm2KQ0c61Y/3H2NXg=,20170309,2,1,1,3,73,16,16782.112
dzp3gkOCajJgKmA9U3gr0bgmEsKW/7z8yUoYrNGGD7s=,20170305,13,0,1,0,23,36,5882.627
I2/xjYl/DKI0U0FDUUfnNv+BV4tBOLZzhzkTc7IdJ1k=,20170303,10,1,0,5,29,25,7712.397
KZL71iaSerVi+EwaY0u+ncjyEzK4kWIJrGMS6arRceA=,20170326,0,0,1,0,7,8,1996.481
Bc7wXCtIJZ3WaYlRHWBejhR+XlaiF6Gox8+ACDoXxzg=,20170324,0,0,0,0,13,11,3662.886
GtgijKuU3/0ke+/zPZlcf/BsowQmD1McX0VfL71mYFs=,20170315,0,0,0,0,16,16,3976.599
RT6SjXrz8XM0X7KjN6GUh8KDXdxeFtPmk8rGd9w1maM=,20170304,5,1,1,0,22,18,4864.022
Q1i9RTDZlol6e4K6vBHQK1zTNkuhcbiTEBxolmuvqxE=,20170305,3,0,0,1,36,6,8869.459
Qu5ZHmc0na6JfbKP25KAImEsxEIvV2hYe7uYL2Hdrkk=,20170306,0,0,0,0,17,17,3986.125
zhs6+pSyGxifcHSuXC/FjIPCE0QgOdfQbaer3xZAVMI=,20170319,1,1,2,1,4,8,1628.547
qjxWRKHTDg47lT44rkBSdpzPvci3yKe6UbBvoa74/pw=,20170321,3,1,1,0,17,22,4652.545
qyfM+TpJ8IKhuzZjcj8jNeqvEK/tZEnP0bU4dezyPgY=,20170318,2,0,0,1,19,22,4978.35
CZYMzy9rrH7q2axQpv2EoWvitTDwEbxFrt7JO307s+4=,20170330,3,0,1,0,12,15,3178.515
6/hZx8oCXR52jj/jDRMf55wtJcDBLpU8Z6kY9dhChK4=,20170313,1,0,0,0,2,3,564.688
B/Xvnl9DdeDazfnJKSiKrCxNjS6W1fVpNY/0kkNiKRU=,20170310,2,0,0,0,7,8,1911.121
728GzI3raYgqms66Qg26MxSf1WqyW8Qp4wsVEjIn28g=,20170308,4,3,0,0,22,14,5920.085
CmbNUFjSZqMLfuzHfQpcl5q0RXb5wF/kuIS20Z8OU5U=,20170312,1,0,0,2,3,5,1146.612
ot599CIPrBhNdZz1zzLowU17T9BdpIrVAx6Y+3RfQRg=,20170303,0,1,0,0,1,2,315.846
nlYjh6ZsYPW9euxOwhjormXt/0kepxca4S8HTAqlPao=,20170307,0,0,0,1,140,21,33291.727
StTSy8RXyvVtoP7NBg3cbE6306ameflPVXD+vqVZHUE=,20170321,1,1,0,1,16,10,4120.829
v4MebkZTwyM1dFCtk6GPxMSmcur9jNmla7xc7zfFvDM=,20170329,0,0,0,0,8,8,1869.063
YsRk5Z0Koxze3hCX7Zz0c2Qda/aTF77peSiBrGxAULQ=,20170303,0,1,1,0,6,8,1794.49
+ZoOKuQVJGpNIePjPKbFEq1QEGRPmPIhkDTxGGKxPRs=,20170303,0,0,1,0,1,2,327.069
3QtSkKTFr/XpyZSxp0foTOGxvOH+8kJ3BAQaIeOHeTc=,20170325,0,0,0,1,19,17,4802.385
PvBZxLA/BucpcHoYO3fdW95JPVt75kUlDWnqXk9MSgU=,20170311,5,2,1,3,7,18,2746.702
4jzSeotxSCrtuTlm9J4C5EzTStpvAJyeD6RQX9vhd/Q=,20170327,0,1,1,0,9,11,2499.383
REFaNc0BkPFI2wN1d4aoPvcCWVMaMPHLKkVz0zx8XoY=,20170305,3,0,0,2,20,19,5403.365
hGgBjl5VKahgKKBRfuW3OjtvlVuZYYslYqxicA5nLBE=,20170310,2,1,3,2,16,20,4922.383
nhGUaQk9qqpBWFXtJeImktAeav3Yya11CcEb/0n7rZM=,20170309,2,2,0,0,8,9,2342.876
Pqi7diUnSoxDJNJzjT1Xy2LUia+CZ08aNqxB50TSpEQ=,20170330,1,0,1,1,8,11,2464.767
76x7lbPmveM49K/2UihHGc2X1szTrleJ4LsjH1ZlmB8=,20170314,4,1,0,2,13,13,3566.316
onEbPpw8GsSfWnULNw/zplvpy1E3+n126GCbxPt9//I=,20170320,3,2,0,0,0,4,276.897
ltrKR4SXfEXcWS/o6OVvUoCoODB7b+5lau0GM/gIyD8=,20170311,6,2,0,1,4,13,1217.322
fal6cakX3+1aVOBqXzBnRoq+Wyh5lYBKt1q/zAORXt8=,20170328,1,2,0,0,3,6,1034.265
ojmFSFaP5AZyg0KEVIeycdy8rOizrkjGaK0VyBjAAYc=,20170328,0,0,0,0,2,2,451.682
jUSy0/NNJ2tAfREuvSETtx++wrLZ6tnAd8oUdxpB5FM=,20170314,15,3,6,2,13,35,4788.49
i5FCqpWzD2a3P0InQTbbuYP6OCJ/wZKOPEG4qJkscYE=,20170331,2,0,1,0,21,24,5819.109
hTLLHY7+RtUNkIqaY2kU7ms/LlT2Ok5OGzd6huEeYek=,20170314,0,0,0,0,16,10,3488.283
36NxyYkOWymMNYkCBs6cm0SLnzoLmSQgil8+gQnUUzY=,20170319,0,0,1,0,3,4,1095.835
UTH5IBJhmsKKSkjVs+6E17axVA3zwF7iA875E7X5mz0=,20170323,1,1,0,1,43,26,11260.609
nf3wMGqGW7nO7wn/iEhxJDO4P69G4cMKxN5ErfCQFl4=,20170310,4,0,0,0,5,8,1160.194
V7lTejZ6h7YeSRr8kmizPtCaKyTSkYGroRw3yruvKso=,20170329,0,0,1,0,4,4,1125.686
tP/VktB2Xx/sepWLPM5A47hJNdZ8kKWRYSaV1RuGSRM=,20170317,1,1,0,1,14,12,3571.247
bYRw3RuUHFdoPjnbypawoi4DN1lMf02prhPs07/KJKE=,20170320,9,0,1,1,6,16,1384.543
uVCZBkFri1qokDcVtp5KFW6exJfbULkQUPYI9vCDbFY=,20170309,0,0,0,0,8,8,1895.305
LEegyDHpit60k9Y8+sJsnlOUMQ8O9pjm7IMVnm708XU=,20170326,2,0,4,0,0,6,785.466
/uvqZXyVsKFa9YunKJVC3WfalxlivQFk+sgM0SwTXOk=,20170315,4,1,3,0,25,16,6454.228
EeKtr4vMfI4a6UzMuNISkL3SskmhEIAOPHU7twG1ySM=,20170322,2,0,0,0,15,10,3313.038
3i8iScAPqjbqbhbQKHmqoo/0F61sOymhFtFWtY+gTJs=,20170303,0,0,0,0,12,12,2935.233
H1q6OMLgPN3CiyyyDveQ2ffnQx18VugcrNC3MMk1Ogo=,20170302,0,0,0,0,7,7,1492
0lo0/VI57jHftegxcMSaWVlV7UFJGoYCOSdTZrRM2w4=,20170301,2,1,0,0,2,5,643.383
FdM6JdeEJZd0pMxjvTF71fHzGkRKLqmWdHYSIaU1/zk=,20170302,0,1,0,2,3,6,1472.685
MrfsooU5Kij6C8CE9rDRtrLzN0qxZ5DhwiSYPKw/Hag=,20170301,1,0,0,1,5,4,1335.636
NcGxxWGug90nL7fiJeuNQQ2B13JDF9/gEnELvQT6p84=,20170308,2,1,0,1,6,10,2031.621
14jbsLPFknFZxYz3sMvNSLB5nyaPpNE663lRcSHjN+I=,20170307,1,0,0,0,1,2,273.787
NyNVARPiuyqVzZyxoBb+7cepE/EZWuMkX61HUKDZOpQ=,20170320,0,0,0,1,19,20,4556.589
K2OjGtQqRzvtjhd4u6RpL+ftyHiaO0+U23RvSHeZvz0=,20170329,3,0,0,0,3,5,800.957
lLzfh8verWd+ZEAYnBSQRSAky2JEiafSGLv/N18vA18=,20170310,3,6,0,3,0,11,1373.903
BrJAREN2R+VH+Md2cVtU+rkM6K1MtFb8Nz/YwERHQ1w=,20170314,1,1,0,0,2,4,608.181
ZDOc3uKlqvJnDhChrS9EynnSpqC3hfT5GZdwmyY7/Ms=,20170314,1,1,0,2,1,5,923.088
9D7FJY+ce25SdW0yphySiloI2GbQ5EKiHryauDe7oZo=,20170327,0,0,0,2,21,22,5856.124
EbXbpvCaTMFZIRWgRy/iW7M64dC9A+Z3UyzjpyYdgg4=,20170317,1,0,0,0,21,15,5652.266
uosKr5WzA5vLXcHu5MMx4EzPJ/qOoTBop2Aem9+hkUA=,20170323,0,0,0,1,1,2,510.773
/nj8lK+Kez76t0+OYfgYWcwHqNBZZrN4oWb0ql0tWho=,20170319,0,0,0,0,37,34,9879.093
OVP45Y05TlxVj9FtYHmDPZ8XqrnGDQbN+XM2HccZKuU=,20170323,1,1,1,0,31,21,7177.204
T+TEHC/F8MqsospVjnV8V58jTU5va7QfgMQauPyltmU=,20170317,1,0,0,1,4,5,1175.829
eFTIFt+nd9Rv8bjSiV6sCqf8k7TQFxkkNl/AH7KTGCk=,20170308,6,0,0,0,4,10,1035.125
AjWdT2V8Hv35aqy31x396jRWEQAsITAIXVwYVuAMO1I=,20170305,1,1,0,0,4,5,963.396
Ub6EEIScOGaVMKr2B7y6T37Ch2tnDqK1FqnEVRbda5I=,20170322,0,0,1,0,35,26,8279.354
rrhpntRR1UfdUGCX9L4YZD9jjkeGJlUAuM6wH2FoVM0=,20170314,1,1,4,7,24,14,7988.276
2u53clehwz30nK1zgZTjOXfOE/s0WWlc6SGLszn6B44=,20170325,2,0,0,0,3,2,693.205
Q4pnXoby0XHSaRk6ffHRNm2SU/QBtMDrCTOCTjYQwXg=,20170312,1,0,0,1,4,6,1400.511
SuQHmhCS1re6zyeo7tYiA7Am8d46NQVY21W1fbaE3AI=,20170330,0,0,0,0,9,9,2050.72
f3/sCgaaGOOAQQgExIo9ubxAMBdbuqsBiKwJ3+Tjpqs=,20170302,1,1,0,0,6,8,1181.072
BkDEwH2j6uiBc0t8KN3wJLiPvWT71F1s2M1JTjFRon0=,20170309,0,0,0,0,3,3,683.676
s04L3YzTKuOTOWpReOVaugZIlO41kB2sGwOziVpm4iI=,20170307,0,0,0,0,5,5,1084
QB04bEp/tKfPNZ17waDC5H6RmKau74uX7xyYsGf7+u8=,20170306,0,1,1,0,0,2,243.749
PDv6NMpjM59U8zQp6NBGKfl94E56iEMJFYIBGN7aqbE=,20170303,2,0,0,0,4,5,1151.33
ZRv0Er6zoOOxDTZgxaLbMi/K6JdzcAwJfKT53534hbk=,20170326,3,0,2,1,23,4,5816.58
mJpAGTaLnG4jN+7sBMFHzywdMxxjQm7dMZ9vY8yr+44=,20170325,0,0,0,0,6,6,1605.798
zr2MEjwpv7bxzJ61TLLBPUoyoSnRqrD8p9BTyUIEXBE=,20170326,0,1,0,0,3,4,797.49
DJnN5azJt3qRCYhsTMRbcl6WNDFYFW0QioLMLrGSNR0=,20170325,1,0,0,1,0,2,295.195
Z4olGg9liVrW3I5Ra5Rr9sBj2F43Xi/xSFKUiN6nU44=,20170301,1,0,0,0,2,3,590.529
HvBz6FfDr5oKTn5YWf66UHyP9uVxi58S2atVXOJU7zQ=,20170303,8,1,1,0,4,11,1212.601
h6pFn6NdTVKYzy9uVbunMEJBx4k9eWsKn7/B3yBbVg8=,20170322,0,0,0,0,5,4,1322.051
CKamwNxE4zDUcRBXqIv2TUiAyso9hgyvmtxnvguGOs8=,20170325,1,0,0,0,4,4,1119.258
2ZOn/d+lif+nA/gnds1mcIQI4pyfVkrNBFTP1GxOSGQ=,20170318,2,1,0,2,31,10,8539.089
yBcOSS2qDLjmLbq49sHdIeGi7e6X0cDZmneItJ7g4XU=,20170313,0,0,0,0,102,1,26445.948
ZhXqCoyWhPLg3f2KqDVuEdkiJw1gVoS2HMPtzc2M5tg=,20170303,0,0,0,0,4,4,1025.194
uSiitLP8MBwoZ4v6/+HE6B3TjVLgCJQjchb4CzV/7co=,20170316,2,1,0,1,0,3,367.385
FQYCLYVxYnqoWhk3pW+u2teWZR63AaN/dHZfHi5TdSY=,20170313,4,0,0,1,7,9,1770.744
nPfwc/7cGmR+wYxnMi+rTHPlc/4xa32Li2N4O/h2o+o=,20170304,2,0,0,0,8,7,2088.065
aUWyqioYiwIyPAU685PtMkTlFvavbC/Ji1KgFOt7T8A=,20170309,1,0,1,0,2,2,543.096
UAqJe7/70o5+o51+4+HXvXHWNg8bOPQer6Jp9Yy7g/I=,20170325,1,0,0,0,1,2,273.09
ovmZbr3dyrYC3HoStBp4NgLsfdDwA4paPSigUNiEkzQ=,20170304,2,0,0,0,4,6,988.37
rfHn8o+K1XXteNFrvIHUznoGq7/vrJh39zoQvQQtaKs=,20170305,0,0,0,0,7,7,1917
gKp0y3FN3pOMDSxJC8fxQIvsb+laZXCJd+9UtIAm8O4=,20170307,0,0,0,0,5,5,1054.101
Q3oH0zPHer5YDJNfpKALyebiHNSAAaGDGvzm4nGOHYM=,20170328,3,1,1,0,15,9,3916.003
3FrU2tuURxGsunF+NcUSbLp4VSkSWh7kvfIl9pGzNNU=,20170308,0,0,0,0,5,5,1017.6
pbpBpPooG0eEPHxtTT7SgFdu9wTNjgf/fLSrmiMK0Dg=,20170320,0,0,0,0,4,4,979.033
BovmuIC3hM8uzMVDA5gbbF88u6C9lHddz9N/LQBTyyE=,20170308,0,0,0,0,2,2,593
1Tt4CIVm9FOu2KOsmerR383laDuNWOWDu/7mK6zLWfw=,20170325,1,0,0,0,2,3,404.097
3+6e+KH05mlAOqwnFs4BrGvm/scnWKrBFc0uZbsnezg=,20170303,0,0,0,0,15,15,4362.218
ktYsGlLiQzA583uXGXubNhybdwr18dHlQdIrloykcQk=,20170326,1,0,0,0,3,4,792.668
3ZYD4eVLffdaf0nxtod5LIkWFEG4hjdxS0ytWP9z6No=,20170320,1,1,0,0,1,3,369.867
rF9fWNnnhp6Pk9ffL5/6+bib1impYOjhrPzD3Jtg2jY=,20170322,0,0,0,1,6,7,1875.252
WN2DUch7ujbNd3pnG+bMbP8IB2uvrcJ1qYgJsxHgFP4=,20170331,0,0,0,0,2,2,521.926
Uy4wZS1smgp3amVoOCTjCnrn+iht93fqGqXqAy+AjFc=,20170330,1,0,0,1,3,4,1074.793
Nj8kSjH8eJHeNHbpMmf3u2ksY6bQXC/QC4/n3Jwjw+A=,20170306,1,0,0,0,20,2,4008.855
d3irTb9o1h5rqTsKKkJQtZxQ8DT9dqG7GrF9g4U6YbY=,20170311,0,0,0,0,1,1,152.973
pw4G2qTOnsVUoF0q5Gur+JqJJk9axruttj4gIWRb9E4=,20170323,0,0,0,0,1,1,245.342
Oimx9oa7rZpVVogS0elZfxBzGeZUMZCvobxJBzF+JZY=,20170324,5,1,0,1,7,12,1873.318
7S5/jIQYac64+W5xm3OQytvj7ooVkcXXiNzuXWagg7Q=,20170310,0,1,0,0,3,4,965.461
GfNh1M35HtEGG3ne+R3D2W7uI/x0m+4DF1RdztiMo0Q=,20170308,3,0,1,0,4,5,1050.578
1cjMG23B/dxieP4gpQGrOzUCMl7mKVVGOmgOyXZX14w=,20170325,0,0,0,2,111,6,28783.556
15lFQgmoDBIdv4AJBCX1NIrdv3DLVS4TvEodm0oXEjM=,20170303,0,0,0,0,4,4,1019.878
eMfpuLvkZaMYFyUYhmzaHQnB4WTO2+IndpIVxUmndeo=,20170317,1,1,0,0,11,9,2667.78
0ZOWIhOEzoq0yG56TfAn/Yc761uu3fuGqKc+ifjMteI=,20170326,1,0,0,0,0,1,16.869
ncdzqTts6/yc0ZpfZd0Ny8JHsU4x51Q8ORSpRH6eqQo=,20170303,0,0,0,0,2,2,381.178
aZXRuBB1aojwIl+YhsFKdtigr62Y1xDSveR8dhG0VLU=,20170307,0,0,0,0,6,2,1309.287
JN4zoxRyXZ22kIuFcWU5JwS2uYqPvdZKe9DOSZIThaQ=,20170311,0,0,1,0,0,1,108.586
JOXoOhM68yAGjWCdupJQ8SZ+E8WYxwEzibjeEoq88Qg=,20170309,0,0,0,0,18,1,4572
gouKd4KJ+cpDgrtc6vY/KUVKqI/J6GBfBX04vcoOAUk=,20170316,0,0,0,1,1,2,556.616
brDvseKzR8wPm7+pXln3BzXeFq6hYaMgt5kkV8jjJC0=,20170301,0,0,0,0,45,1,8899.2
